ts_ms,raw_Sv_per_s,avg_Sv_per_s,total_Sv,alert
1763399174698,0.168925,0.16981772,3.16618804436,1
1763399174725,0.16924,0.1696444,3.17076844323,1
1763399174754,0.16966,0.16964908,3.17568826661,1
1763399174790,0.169605,0.16963586,3.18179515748,1
1763399174829,0.170415,0.1698696,3.18842007189,1
1763399174862,0.17059,0.17008572,3.19403290065,1
1763399174888,0.17089,0.170327,3.19846140276,1
1763399174918,0.17075,0.1704539,3.20357501984,1
1763399174954,0.17163,0.17080673,3.2097240622,1
1763399174993,0.1716,0.17104471,3.21639480598,1
1763399175026,0.17171,0.1712443,3.22204586784,1
1763399175052,0.171905,0.17144251,3.22650337307,1
1763399175088,0.17202,0.17161576,3.23250992455,1
1763399175128,0.17115,0.17147603,3.23936896572,1
1763399175156,0.17205,0.17164822,3.24434676412,1
1763399175188,0.171685,0.17165925,3.24983986026,1
1763399175223,0.171025,0.17146898,3.2558412745,1
1763399175255,0.17047,0.17116928,3.26131869161,1
1763399175289,0.171465,0.171258,3.26714146358,1
1763399175320,0.17123,0.1712496,3.27245020117,1
1763399175352,0.170505,0.17102622,3.27792304019,1
1763399175386,0.16949,0.17056535,3.28372226222,1
1763399175422,0.17042,0.17052175,3.28986104514,1
1763399175455,0.17143,0.17079422,3.29549725451,1
1763399175485,0.172295,0.17124446,3.3006345882,1
1763399175516,0.17191,0.17144412,3.3059493559,1
1763399175548,0.17227,0.17169188,3.31144349617,1
1763399175584,0.170805,0.17142582,3.31744339982,1
1763399175616,0.17089,0.17126507,3.32309514723,1
1763399175651,0.16998,0.17087955,3.32890505197,1
1763399175681,0.170815,0.17086019,3.33420171772,1
1763399175712,0.170205,0.17066363,3.33949229026,1
1763399175749,0.170205,0.17052604,3.34580175377,1
1763399175781,0.17024,0.17044023,3.35125584109,1
1763399175814,0.169655,0.17020466,3.35687259488,1
1763399175847,0.17102,0.17044926,3.36232697126,1
1763399175879,0.171765,0.17084398,3.36796482272,1
1763399175915,0.171115,0.17092529,3.3741181331,1
1763399175945,0.170865,0.1709072,3.37924534916,1
1763399175976,0.17067,0.17083604,3.38454126644,1
1763399176007,0.17094,0.17086723,3.38983815053,1
1763399176040,0.17203,0.17121606,3.39531706446,1
1763399176078,0.17269,0.17165824,3.40201173591,1
1763399176111,0.17117,0.17151177,3.4076716243,1
1763399176142,0.171295,0.17144674,3.4129864732,1
1763399176169,0.17119,0.17136972,3.41761345556,1
